domain,experiment,variant,seed,F1,ApexMAE,OnsetMAE,DurMAE,IntMAPE
ett,grid_search,w3,42.0,0.8561574938928007,0.6824437730782141,0.7341389728096677,0.21550855991943604,0.2770558530803762
ett,grid_search,w3,456.0,0.8465210473021842,0.7043745727956254,0.7607655502392344,0.21496924128503075,0.293892101229058
ett,grid_search,w4,123.0,0.8477853123647381,0.7106875425459497,0.768209666439755,0.21613342409802586,0.3031891937311558
ett,grid_search,w4,42.0,0.8541876167217354,0.6770938446014128,0.7285570131180625,0.2125798856374033,0.29566878001099883
ett,grid_search,w4,456.0,0.8479700547077456,0.764685908319185,0.8210526315789474,0.21120543293718166,0.30008837203146516
ett,grid_search,w6,123.0,0.8511921861534042,0.7151535605804927,0.7762402969962875,0.2163347958150523,0.33452530577568595
ett,grid_search,w6,42.0,0.8532912663129212,0.7411764705882353,0.7959663865546218,0.2164705882352941,0.3062613800054156
ett,grid_search,w6,456.0,0.8513940787582639,0.7042538825118163,0.7629979743416611,0.21201890614449695,0.33925097644006263
ett,grid_search,w8,123.0,0.8506540175362943,0.7124028387968908,0.7715444406894221,0.2142615748563704,0.33722458436660147
ett,grid_search,w8,42.0,0.855012189875233,0.740020127474002,0.7946997651794699,0.21502851392150285,0.32547919624984645
ett,grid_search,w8,456.0,0.8528312733544122,0.7590158409167509,0.8169868554095046,0.2106504887091338,0.308036347189467
ett,highweight,G0_hw,42.0,0.8541876167217354,0.6770938446014128,0.7285570131180625,0.2125798856374033,0.29566878001099883
ett,optimal_ablation,G0_full,123.0,0.8513766757964538,0.6596681341009143,0.7091093802912293,0.21503555706061633,0.25311505095711895
ett,optimal_ablation,G0_full,42.0,0.8562805403851682,0.6314199395770392,0.6787512588116817,0.2138301443437395,0.24989036960651712
ett,optimal_ablation,G0_full,456.0,0.8551684422689316,0.6282828282828283,0.6774410774410774,0.2138047138047138,0.3226772824465019
ett,optimal_ablation,GD1_no_pos_mask,123.0,0.8508128326859445,0.634426783902604,0.6807575245180927,0.2140683124788637,0.2728435599790648
ett,optimal_ablation,GD1_no_pos_mask,42.0,0.8571839493743708,0.624496644295302,0.6734899328859061,0.21409395973154363,0.264941154729085
ett,optimal_ablation,GD1_no_pos_mask,456.0,0.8540198475478211,0.6658807679353318,0.7197709666554395,0.21219265746042437,0.24880469500243796
ett,optimal_ablation,GD2_no_pos_smooth,123.0,0.8514137334102713,0.6458827516096238,0.695696374110471,0.2134869535750593,0.26107154825951695
ett,optimal_ablation,GD2_no_pos_smooth,42.0,0.8552120776419844,0.6385339609952926,0.6869535978480161,0.214862138533961,0.25413973404058815
ett,optimal_ablation,GD2_no_pos_smooth,456.0,0.8557457212713936,0.6363025210084033,0.6877310924369748,0.21378151260504202,0.2688628749640239
ett,optimal_ablation,GD3_no_attr_weight,123.0,0.8513766757964538,0.6596681341009143,0.7091093802912293,0.21503555706061633,0.25311505095711895
ett,optimal_ablation,GD3_no_attr_weight,42.0,0.8562805403851682,0.6314199395770392,0.6787512588116817,0.2138301443437395,0.24989036960651712
ett,optimal_ablation,GD3_no_attr_weight,456.0,0.8551684422689316,0.6282828282828283,0.6774410774410774,0.2138047138047138,0.3226772824465019
ett,optimal_ablation,GD4_no_causal,123.0,0.2807542651900629,1.695095948827292,9.84861407249467,0.8869936034115139,0.3445897160702362
ett,optimal_ablation,GD4_no_causal,42.0,0.2142194744976816,1.2352092352092352,12.265512265512266,0.3968253968253968,0.5726265431639829
ett,optimal_ablation,GD4_no_causal,456.0,0.18986021281034846,1.5164835164835164,1.5758241758241758,0.31648351648351647,0.3415829310994608
ett,optimal_ablation,GP1a_wo_has_apex,123.0,0.8567318757192174,0.6259234385493619,0.6732706514439221,0.21356615177971794,0.252222764744548
ett,optimal_ablation,GP1a_wo_has_apex,42.0,0.8555811277330264,0.6381977135171486,0.6879623402824478,0.21351714862138535,0.2562354611726621
ett,optimal_ablation,GP1a_wo_has_apex,456.0,0.8556226632154156,0.6205042016806722,0.6702521008403362,0.21411764705882352,0.2870784034936115
ett,optimal_ablation,GP1b_wo_distance,123.0,0.856156501726122,0.6418010752688172,0.6915322580645161,0.21471774193548387,0.2605835452464021
ett,optimal_ablation,GP1b_wo_distance,42.0,0.8553350589588726,0.6341627437794216,0.6819098856758574,0.21385339609952925,0.2533161639834333
ett,optimal_ablation,GP1b_wo_distance,456.0,0.8536480069074687,0.6304787592717465,0.681726230613621,0.21510451786918408,0.25951932620070156
ett,optimal_ablation,GP1c_wo_phase,123.0,0.8516967509025271,0.6564937266870126,0.707697524584605,0.21397083757205831,0.2598519314859377
ett,optimal_ablation,GP1c_wo_phase,42.0,0.8541846419327006,0.6242424242424243,0.6737373737373737,0.21582491582491584,0.26015792562045376
ett,optimal_ablation,GP1c_wo_phase,456.0,0.8570194384449245,0.6253360215053764,0.675739247311828,0.2133736559139785,0.2676208905664283
ett,optimal_ablation,GP1d_wo_offset,123.0,0.8578826237054086,0.6210596914822267,0.6683433936955063,0.21395036887994634,0.28602953377511875
ett,optimal_ablation,GP1d_wo_offset,42.0,0.8578410234296393,0.6233243967828418,0.6739276139410187,0.2148123324396783,0.2631038294018013
ett,optimal_ablation,GP1d_wo_offset,456.0,0.8580468862361571,0.6288970834730138,0.6788467985249749,0.21320817968488098,0.26119163966234354
ett,optimal_ablation,GP1e_generic_npp,123.0,0.8507698949489135,0.63531799729364,0.6840324763193505,0.21481732070365359,0.27568569002455867
ett,optimal_ablation,GP1e_generic_npp,42.0,0.8593592874586985,0.6522902039451688,0.7084587094617185,0.21397525911066534,0.2553592112601243
ett,optimal_ablation,GP1e_generic_npp,456.0,0.8543074931684165,0.632996632996633,0.6801346801346801,0.21548821548821548,0.2504911666417467
ett,optimal_ablation,GS1_wo_mempos,123.0,0.8392292205924647,0.6477039067854695,0.6970527758738863,0.21761480466072652,0.2781380645053472
ett,optimal_ablation,GS1_wo_mempos,42.0,0.8523316062176166,0.6376224248564674,0.6913204998311381,0.21310368118878756,0.2771761573189362
ett,optimal_ablation,GS1_wo_mempos,456.0,0.851057706144769,0.6652012174501184,0.7169428474805546,0.21575921542103482,0.273511214565772
ett,optimal_ablation,GS2_wo_sa,123.0,0.8575125808770668,0.6465459423205903,0.6978537894030852,0.21093226022803488,0.24654705248105327
ett,optimal_ablation,GS2_wo_sa,42.0,0.8533640023001725,0.6445417789757413,0.6907008086253369,0.21428571428571427,0.2796072363781123
ett,optimal_ablation,GS2_wo_sa,456.0,0.8557042152208314,0.6398789509078682,0.6882985877605918,0.21217215870880968,0.25886959648357033
ett,optimal_ablation,GS3_bare,123.0,0.8347976379086849,0.6369910282953761,0.6825396825396826,0.21704623878536922,0.26486581211124416
ett,optimal_ablation,GS3_bare,42.0,0.8447705366134369,0.6485013623978202,0.6972070844686649,0.2149182561307902,0.2511802842650247
ett,optimal_ablation,GS3_bare,456.0,0.8392292205924647,0.6422206991089787,0.6891706648389307,0.2165867032213845,0.24539603967618043
ett,optimal_ablation,GS4_cnn_fix,123.0,0.3107466551575313,1.276851851851852,1.325925925925926,0.37037037037037035,0.3407429144715035
ett,optimal_ablation,GS4_cnn_fix,42.0,0.24913693901035672,1.2136258660508084,1.2644341801385681,0.40993071593533487,0.3442134309951333
ett,optimal_ablation,GS4_cnn_fix,456.0,0.27046468134081425,1.1829787234042553,1.2319148936170212,0.3723404255319149,0.353550074884163
ett,optimal_ablation,GS4_cnn,123.0,0.3038411739318083,1.2481060606060606,1.2964015151515151,0.38446969696969696,0.32395008402466224
ett,optimal_ablation,GS4_cnn,42.0,0.274492878722486,1.2955974842767295,1.3280922431865827,0.4109014675052411,0.38132802705555546
ett,optimal_ablation,GS4_cnn,456.0,0.25233779312329163,1.2633979475484607,1.3078677309007982,0.42531356898517675,0.3724454697082595
ett,optimal_ablation,GS4_lstm_fix,123.0,0.811573341010508,0.7286271727562965,0.7814827953174884,0.2213550904576091,0.27022474407736885
ett,optimal_ablation,GS4_lstm_fix,42.0,0.24629549705078407,1.2231308411214954,1.2757009345794392,0.4252336448598131,0.3621916339457735
ett,optimal_ablation,GS4_lstm_fix,456.0,0.8023088023088023,0.8089928057553957,0.8575539568345324,0.220863309352518,0.2835246756619732
ett,optimal_ablation,GS4_lstm,123.0,0.25291324989210184,1.2935153583617747,1.329920364050057,0.4197952218430034,0.3747093184949283
ett,optimal_ablation,GS4_lstm,42.0,0.24888505251043017,1.261271676300578,1.3132947976878613,0.43121387283236995,0.38823325913840495
ett,optimal_ablation,GS4_lstm,456.0,0.2589555459646094,1.1555555555555554,1.2222222222222223,0.4022222222222222,0.3948107330619083
ett,optimal_ablation,GS4_scratch,123.0,0.8532757379409647,0.6517043536955788,0.7100911238609517,0.2132973337833277,0.2557563601534898
ett,optimal_ablation,GS4_scratch,42.0,0.8534867002156721,0.6307277628032345,0.6789083557951483,0.2152964959568733,0.2922062394493959
ett,optimal_ablation,GS4_scratch,456.0,0.8520063282036531,0.6377447670492911,0.6866981769074949,0.21539500337609724,0.2571626036863498
ett,optimal_ablation,GS5_detr,123.0,0.6396953831508806,0.6626984126984127,1.1820436507936507,0.23313492063492064,0.23871881874089051
ett,optimal_ablation,GS5_detr,42.0,0.6222150468195027,0.6725480020757655,1.6165023352361183,0.21899325376232487,0.2527663699831451
ett,optimal_ablation,GS5_detr,456.0,0.6613533364588217,0.6531190926275993,1.5883742911153118,0.21313799621928167,0.24570988586073467
ett,p1_ablation,GP1a_wo_has_apex,123.0,0.8524118070554355,0.6662162162162162,0.7182432432432433,0.2125,0.24314774803518704
ett,p1_ablation,GP1a_wo_has_apex,42.0,0.8553332373686483,0.6778862335913833,0.7317401548300235,0.21305957590037025,0.2644841393579954
ett,p1_ablation,GP1a_wo_has_apex,456.0,0.8523836875358989,0.6775606469002695,0.7304582210242587,0.2139487870619946,0.24981387431357172
ett,p1_ablation,GP1b_wo_distance,123.0,0.849624060150376,0.6950306330837305,0.7484683458134785,0.21511232130701158,0.24396136559803486
ett,p1_ablation,GP1b_wo_distance,42.0,0.8534867002156721,0.6495956873315364,0.7018194070080862,0.21327493261455527,0.28076260037840234
ett,p1_ablation,GP1b_wo_distance,456.0,0.8538970376761575,0.6348939036712697,0.6864264061973728,0.2158976086224318,0.25547832632926565
ett,p1_ablation,GP1c_wo_phase,123.0,0.8530682800345721,0.6565349544072948,0.706855791962175,0.21479229989868287,0.25499886520930437
ett,p1_ablation,GP1c_wo_phase,42.0,0.8508366993652625,0.6741268226517464,0.7266870125466259,0.2132926415734147,0.26329481958913836
ett,p1_ablation,GP1c_wo_phase,456.0,0.8573482887546735,0.6366990942636699,0.6876886950687688,0.2146930560214693,0.2534602243359262
ett,p1_ablation,GP1d_wo_offset,123.0,0.8491845865204214,0.6672331747110809,0.7205982324949014,0.2124405166553365,0.24403299410596563
ett,p1_ablation,GP1d_wo_offset,42.0,0.850568100100676,0.6838011498140006,0.7439972945552925,0.21778829895164017,0.26128047263583576
ett,p1_ablation,GP1d_wo_offset,456.0,0.8562796719896418,0.6495295698924731,0.7002688172043011,0.21471774193548387,0.24836466199628038
ett,p1_ablation,GP1e_generic_npp,123.0,0.8460983701139478,0.6883736788271394,0.7446300715990454,0.21752471871803614,0.23631308222588082
ett,p1_ablation,GP1e_generic_npp,42.0,0.84654106141234,0.6986068637444784,0.7570506286102616,0.21406727828746178,0.24926770080857708
ett,p1_ablation,GP1e_generic_npp,456.0,0.8587863100373886,0.6490288010716678,0.7006028131279304,0.21366376423308775,0.24703041595332945
ett,posreg,G0_posreg,42.0,0.8530764807360551,0.6447590158409168,0.694304010785305,0.21469497809234916,0.2741392348640903
ett,pred168,E5_full,123.0,0.8490756302521009,0.6524148851939826,0.6955661124307205,0.21021377672209027,0.2616709021572443
ett,pred168,E5_full,42.0,0.843842074248674,0.6755786113328013,0.7160814046288907,0.20889864325618515,0.2668093087024184
ett,pred168,E5_full,456.0,0.824602510460251,0.7404099857925716,0.7856707935863608,0.21209661051349707,0.2702904738476721
ett,pred336,E5_full,123.0,0.7471412680756396,0.6985469271081467,0.7377322534540257,0.21998570747975227,0.2628636794752403
ett,pred336,E5_full,42.0,0.743649373881932,0.7707481356747654,0.8188597546307433,0.22275679576617755,0.26618001631962246
ett,pred336,E5_full,456.0,0.7601319296977365,0.6842605801236329,0.7278887303851641,0.2230147408464099,0.2719746888301893
wlel,ablation_posreg,G0_highweight,42.0,0.8567297669883325,0.7017268445839875,0.734850863422292,0.42810047095761383,0.08567755974792281
wlel,ablation_posreg,G0_posreg_apex,42.0,0.8510151942987764,0.7168589034602623,0.7436403855269395,0.4420919576552378,0.08469386600917336
wlel,ablation_posreg,G0_posreg_onset,42.0,0.8491529981177737,0.7169886003799874,0.7455668144395187,0.4421310956301457,0.08494149974381432
wlel,ar_ablation_v2,GD1_no_pos_mask,123.0,0.03547579298831385,0.8901960784313725,0.9803921568627451,0.615686274509804,0.04797839319461074
wlel,ar_ablation_v2,GD1_no_pos_mask,42.0,0.46499119890475266,0.6199789695057834,0.6609884332281809,0.42502628811777077,0.06890710504191622
wlel,ar_ablation_v2,GD1_no_pos_mask,456.0,0.22824242424242425,0.6197557089750398,0.6648964418481147,0.40467339352097714,0.06115357823186484
wlel,ar_ablation_v2,GD2_no_pos_smooth,123.0,0.8396125584502339,0.7969607765136447,0.8058715888296603,0.4225475375924895,0.08144508614972787
wlel,ar_ablation_v2,GD2_no_pos_smooth,42.0,0.8355260909681168,0.7549284253578732,0.7973006134969325,0.4214314928425358,0.07513388030828845
wlel,ar_ablation_v2,GD2_no_pos_smooth,456.0,0.8396084337349397,0.8109253974724827,0.8360375050958011,0.41875254790052996,0.07718029583331816
wlel,ar_ablation_v2,GD3_no_attr_weight,123.0,0.8397884198942099,0.82025701724721,0.8586405140344944,0.44090294217111936,0.08163477851661606
wlel,ar_ablation_v2,GD3_no_attr_weight,42.0,0.844890835915518,0.818480735182531,0.863249304443133,0.4717983306635191,0.07435035467935003
wlel,ar_ablation_v2,GD3_no_attr_weight,456.0,0.8311165677648183,0.8087812884694296,0.8425933524825605,0.440951990151826,0.07397687866989211
wlel,ar_ablation_v2,GD4_no_causal,123.0,0.380423926312285,1.250291715285881,7.333138856476079,1.014002333722287,0.17276936106077093
wlel,ar_ablation_v2,GD4_no_causal,42.0,0.23404097387173398,1.2607040913415795,13.634950840469394,0.8626704725658103,0.10778591921500472
wlel,ar_ablation_v2,GD4_no_causal,456.0,0.21867258273248288,1.354751437267501,8.313493405478525,1.0811633412242136,0.16842463785761969
wlel,arch_ablation_v2,G0_full,123.0,0.8459071166054126,0.7080338099375938,0.7356031282091793,0.44687574057982465,0.07709867996352043
wlel,arch_ablation_v2,G0_full,42.0,0.8348019922677719,0.7258010680907877,0.7772029372496663,0.44834779706275035,0.07883060362374321
wlel,arch_ablation_v2,G0_full,456.0,0.8414526729453214,0.688139141637813,0.7279169015218616,0.4237861341492874,0.07446615306691956
wlel,arch_ablation_v2,GS1_wo_mempos,123.0,0.8181724881119359,0.7992975413948821,0.8309081786251882,0.47424318447900987,0.09419439578644641
wlel,arch_ablation_v2,GS1_wo_mempos,42.0,0.8284011647592606,0.7186299354205836,0.7640807651434643,0.46382735224393035,0.0881637231822904
wlel,arch_ablation_v2,GS1_wo_mempos,456.0,0.809655745653529,0.7283771066814955,0.7726922747882625,0.4358798870733168,0.08743923924852108
wlel,arch_ablation_v2,GS2_wo_sa,123.0,0.834272752268353,0.7253027931119717,0.7555409079673725,0.44969926670511656,0.07625933976882751
wlel,arch_ablation_v2,GS2_wo_sa,42.0,0.8457288861266488,0.7315260880215563,0.7764350453172205,0.4432105821833919,0.07378387319016766
wlel,arch_ablation_v2,GS2_wo_sa,456.0,0.8413062061890921,0.7018370996585921,0.7415054462688994,0.42025686880182084,0.07454054516171911
wlel,arch_ablation_v2,GS3_bare,123.0,0.826051282051282,0.7787434814998758,0.788593659465276,0.450624948265872,0.08633799608617367
wlel,arch_ablation_v2,GS3_bare,42.0,0.8439963460432384,0.7812074080012827,0.8028541649963922,0.4513749699350597,0.07640552150251405
wlel,arch_ablation_v2,GS3_bare,456.0,0.8214695153725898,0.7456652287913389,0.7867715469846909,0.4413431447179227,0.07404095171175974
wlel,arch_ablation_v2,GS4_cnn,123.0,0.8466157399182804,0.9524089306698003,1.0395333221420178,0.45618599966426054,0.06865516998809061
wlel,arch_ablation_v2,GS4_cnn,42.0,0.8638385591841163,1.0050238633509168,1.0958720589466633,0.4602696139998325,0.06775962881834288
wlel,arch_ablation_v2,GS4_cnn,456.0,0.8454010353875611,0.9467326566563208,1.0287727539635936,0.4810838016944887,0.06758808463698601
wlel,arch_ablation_v2,GS4_lstm,123.0,0.8598853868194843,0.9780906364545152,1.053315561479507,0.4380206597800733,0.0679684841976885
wlel,arch_ablation_v2,GS4_lstm,42.0,0.8620309443357639,0.9763162237993068,1.0344941409473511,0.45238488199372834,0.07077026539539195
wlel,arch_ablation_v2,GS4_lstm,456.0,0.8589233531669189,0.9545827184784391,1.0275454992621742,0.4278570257419249,0.07176178470531751
wlel,arch_ablation_v2,GS4_mlp,123.0,0.8542266794693979,0.8863447127393839,0.9512073272273106,0.4421315570358035,0.06758468257062572
wlel,arch_ablation_v2,GS4_mlp,42.0,0.8410405649998226,0.9050552789264917,0.9664106675668833,0.4652713309140012,0.06697961996823922
wlel,arch_ablation_v2,GS4_mlp,456.0,0.8583657027765789,0.9505572781362608,1.030000838012235,0.4454035028911422,0.06591434468169452
wlel,arch_ablation_v2,GS4_scratch,123.0,0.8365994642605387,0.9200370744860128,0.9858442871587462,0.46873946747556455,0.06875344757895092
wlel,arch_ablation_v2,GS4_scratch,42.0,0.838310655592861,0.9366779089376054,0.9905564924114671,0.483389544688027,0.0690959674772435
wlel,arch_ablation_v2,GS4_scratch,456.0,0.8396870199006753,0.9465577397668283,0.9994894051570079,0.4594502595523785,0.06869712051951778
wlel,arch_ablation_v2,GS5_detr,123.0,0.8199007643824594,0.7952240758913968,1.4322047759241086,0.4639352306182532,0.08594834061857622
wlel,arch_ablation_v2,GS5_detr,42.0,0.8276154171961033,0.7163215494842926,1.30784977560822,0.4119360680261397,0.09874134250424701
wlel,arch_ablation_v2,GS5_detr,456.0,0.7726726629217131,0.72045721970079,2.0080685829551186,0.42091107749201545,0.1019721896713168
wlel,arch_search,dff128,123.0,0.8412395948249926,0.7115720871085678,0.7293752980448259,0.4167858845970434,0.09023574090833392
wlel,arch_search,dff128,42.0,0.8513838748495788,0.7138594424813506,0.7376521397722812,0.42897526501766786,0.08544717543508273
wlel,arch_search,dff128,456.0,0.8424861785893785,0.6826280623608018,0.705456570155902,0.4239580019090041,0.08887452439673159
wlel,arch_search,dff512,123.0,0.8456353443673252,0.6957619761660485,0.7311183016336517,0.42861652592534133,0.08572946882719358
wlel,arch_search,dff512,42.0,0.8410180247080268,0.7268421897575855,0.7428158612939476,0.42518863380960026,0.08657965661029998
wlel,arch_search,dff512,456.0,0.8447977647684939,0.7021025277580912,0.7250964642885267,0.44279077092684466,0.09241376503123609
wlel,arch_search,dm256,123.0,0.8492850016627868,0.7276998981909312,0.762941498942752,0.4345680946041193,0.09065453803904334
wlel,arch_search,dm256,42.0,0.8436892553120183,0.7495034559466116,0.7662667831890045,0.4312385794867721,0.0947047276309025
wlel,arch_search,dm256,456.0,0.8447012969558497,0.6990453460620525,0.754653937947494,0.42633253778838504,0.08878360578712355
wlel,arch_search,dm64,123.0,0.8392028574289816,0.7211614956245028,0.7402545743834527,0.44216388225934766,0.10138696075254788
wlel,arch_search,dm64,42.0,0.8444206008583691,0.7181543837357052,0.7395171537484116,0.44051778907242695,0.09049782228141054
wlel,arch_search,dm64,456.0,0.8401354840873269,0.6974293469583267,0.7224972058119112,0.4234392463675555,0.0897151693166347
wlel,arch_search,nl2,123.0,0.8387426352893097,0.7091115803150885,0.7239727139840831,0.4428292999837583,0.08819185959944463
wlel,arch_search,nl2,42.0,0.8491556213415864,0.7287061247127803,0.7579431106885349,0.4222327866254655,0.09081935036935902
wlel,arch_search,nl2,456.0,0.8362362226153217,0.7280123667724351,0.7509559840533724,0.41347327312667803,0.09107878949162493
wlel,arch_search,nl3,123.0,0.8509422047924491,0.6912982346508358,0.7120762380877987,0.4436025620996719,0.08960992729901875
wlel,arch_search,nl3,42.0,0.8567297669883325,0.7017268445839875,0.734850863422292,0.42810047095761383,0.08567755974792281
wlel,arch_search,nl3,456.0,0.84147698533131,0.717319868558147,0.724212551094013,0.4186102428468382,0.08844306779392494
wlel,arch_search,nl4,123.0,0.8451385390428211,0.7166587188046416,0.74137656970275,0.4585121602288984,0.09051075850561592
wlel,arch_search,nl4,42.0,0.8512827409972764,0.7044790267793665,0.7293625088869579,0.42151828738446956,0.08747555812465749
wlel,arch_search,nl4,456.0,0.8454292877956224,0.7056748957999359,0.7193010580314203,0.432189804424495,0.08416264464586264
wlel,combined,G0_AC,42.0,0.8443253874063273,0.7088353413654619,0.7349397590361446,0.4300401606425703,0.08556686546179604
wlel,count_head,G0_count_cond,123.0,0.841592146843273,0.7079971239114804,0.741791164016937,0.4611328593113366,0.0825565553299093
wlel,count_head,G0_count_cond,42.0,0.8467599510936014,0.69637413765442,0.7344777795604043,0.44697577410556716,0.08115466033775702
wlel,count_head,G0_count_cond,456.0,0.8473095505989806,0.7312138728323699,0.7563661927823777,0.43446336509920325,0.08547118027880068
wlel,count_head,G0_count,42.0,0.8419314620750075,0.746578083726887,0.7827583446730169,0.4360842071560074,0.0911656207345482
wlel,count_head,G0_count_w01,42.0,0.8459255261737723,0.7035885167464114,0.7446570972886762,0.4525518341307815,0.08717555944218809
wlel,grid_search,w1,123.0,0.8339095654531896,0.7422160799934965,0.7747337614828063,0.4375254044386635,0.08148281103108078
wlel,grid_search,w1,42.0,0.8495726495726497,0.7359356136820926,0.7642655935613683,0.41488933601609657,0.0872193936369283
wlel,grid_search,w1,456.0,0.8439482881476705,0.7200868446445803,0.7561917015117401,0.4270665808941782,0.08217789043832527
wlel,grid_search,w2,123.0,0.8283951038221555,0.7371583799802437,0.7773296015805071,0.45192624300296347,0.08485534359197155
wlel,grid_search,w2,42.0,0.8513243800953959,0.7193832949217198,0.7448144321703887,0.4460780418024319,0.08301671201178713
wlel,grid_search,w2,456.0,0.8321929408576655,0.6962715727775969,0.713529794855096,0.4133018560729404,0.07965316502318569
wlel,grid_search,w3,123.0,0.829761864204681,0.7378879947446214,0.7747577598948925,0.45344063064542617,0.08750552336134991
wlel,grid_search,w3,42.0,0.8518356201328253,0.7255026119993668,0.7538388475542188,0.4469684977046066,0.08484051568587202
wlel,grid_search,w3,456.0,0.8398064776239753,0.7052328372539607,0.7188350136021764,0.43238918226916306,0.08394817335967147
wlel,grid_search,w4,123.0,0.8509422047924491,0.6912982346508358,0.7120762380877987,0.4436025620996719,0.08960992729901875
wlel,grid_search,w4,42.0,0.8567297669883325,0.7017268445839875,0.734850863422292,0.42810047095761383,0.08567755974792281
wlel,grid_search,w4,456.0,0.84147698533131,0.717319868558147,0.724212551094013,0.4186102428468382,0.08844306779392494
wlel,grid_search,w6,123.0,0.8497354145172562,0.7066426445245183,0.7244242519191603,0.4649851167162776,0.09476843914445815
wlel,grid_search,w6,42.0,0.8522841618031798,0.7072805981896891,0.7397087760724125,0.4325068870523416,0.09163419109925411
wlel,grid_search,w6,456.0,0.8390177815410669,0.7191990957532698,0.7197642499596318,0.41902147585984173,0.09186052743104049
wlel,grid_search,w8,123.0,0.8511146496815287,0.7113345806049267,0.7271593389460556,0.4603211724352978,0.09858180932005596
wlel,grid_search,w8,42.0,0.8520137475391236,0.754053418970784,0.7725385760162921,0.43001488211796035,0.09371998572256332
wlel,grid_search,w8,456.0,0.8377294357579878,0.717114339040818,0.7223078795747788,0.42278665909275337,0.09498187724386957
wlel,highweight,G0_hw,123.0,0.8509422047924491,0.6912982346508358,0.7120762380877987,0.4436025620996719,0.08960992729901875
wlel,highweight,G0_hw,456.0,0.84147698533131,0.717319868558147,0.724212551094013,0.4186102428468382,0.08844306779392494
wlel,hparam_search,arch_dff128,,0.8513838748495788,0.7138594424813506,0.7376521397722812,0.42897526501766786,0.08544717543508273
wlel,hparam_search,arch_dff512,,0.8410180247080268,0.7268421897575855,0.7428158612939476,0.42518863380960026,0.08657965661029998
wlel,hparam_search,arch_dmodel256,,0.8436892553120183,0.7495034559466116,0.7662667831890045,0.4312385794867721,0.0947047276309025
wlel,hparam_search,arch_dmodel64,,0.8444206008583691,0.7181543837357052,0.7395171537484116,0.44051778907242695,0.09049782228141054
wlel,hparam_search,arch_nlayers2,,0.8491556213415864,0.7287061247127803,0.7579431106885349,0.4222327866254655,0.09081935036935902
wlel,hparam_search,arch_nlayers3,,0.8567297669883325,0.7017268445839875,0.734850863422292,0.42810047095761383,0.08567755974792281
wlel,hparam_search,arch_nlayers4,,0.8512827409972764,0.7044790267793665,0.7293625088869579,0.42151828738446956,0.08747555812465749
wlel,hparam_search,train_drop01,,0.8506836334100447,0.6966104392106939,0.732733927434755,0.4407224697644812,0.08680445294912177
wlel,hparam_search,train_drop03,,0.8559122417390134,0.7476804529013996,0.7608900770561409,0.4403208051580437,0.0831781943071258
wlel,hparam_search,train_lr1e-3,,0.8505450470336537,0.7601213766669328,0.7946179030583725,0.4423860097420746,0.08624041959294404
wlel,hparam_search,train_lr1e-4,,0.8407271740605075,0.7507664999193158,0.7790866548329837,0.44021300629336774,0.09363077025892652
wlel,hparam_search,train_lr3e-4,,0.8511082665229401,0.7056122852845722,0.7307052956542389,0.4325971661521412,0.08756230361962143
wlel,hparam_search,train_ls0,,0.8502133091470994,0.7618332674832082,0.7952587909917029,0.43674436981430265,0.09548145630525223
wlel,hparam_search,train_ls005,,0.8518206054061351,0.7330639410506299,0.7613501307344901,0.44410110133903813,0.08932010000975908
wlel,hparam_search,train_ls02,,0.85387088132869,0.7309019607843137,0.7594509803921569,0.4243921568627451,0.09444224783395871
wlel,hw_ablation,G0_full,123.0,0.8509422047924491,0.6912982346508358,0.7120762380877987,0.4436025620996719,0.08960992729901875
wlel,hw_ablation,G0_full,42.0,0.8567297669883325,0.7017268445839875,0.734850863422292,0.42810047095761383,0.08567755974792281
wlel,hw_ablation,G0_full,456.0,0.84147698533131,0.717319868558147,0.724212551094013,0.4186102428468382,0.08844306779392494
wlel,hw_ablation,GD1_no_pos_mask,123.0,0.8328627504992768,0.7234165702000992,0.7273854804035059,0.39151645444021826,0.08370399774189806
wlel,hw_ablation,GD1_no_pos_mask,42.0,0.8514711809754132,0.7153451676528599,0.7471400394477318,0.41072978303747537,0.09193880533345503
wlel,hw_ablation,GD1_no_pos_mask,456.0,0.8296460176991151,0.71225,0.7265,0.40891666666666665,0.08667170860926471
wlel,hw_ablation,GD2_no_pos_smooth,123.0,0.839171222244719,0.8184011581148464,0.8299018819366254,0.4180472896895609,0.103041063176624
wlel,hw_ablation,GD2_no_pos_smooth,42.0,0.8446632232121191,0.8708035787572848,0.8970696872691455,0.41878026758598047,0.09102917821770164
wlel,hw_ablation,GD2_no_pos_smooth,456.0,0.8412258198710394,0.7941152229456854,0.8225500700568696,0.418198302151158,0.08942287193751547
wlel,hw_ablation,GD3_no_attr_weight,123.0,0.8413854717888806,0.8603283508943886,0.8989626725475782,0.47619047619047616,0.08474105673202217
wlel,hw_ablation,GD3_no_attr_weight,42.0,0.8479285021477068,0.8232698749897868,0.8647765340305581,0.44260151973200423,0.08173569426039447
wlel,hw_ablation,GD3_no_attr_weight,456.0,0.8344784509681449,0.7650532268795742,0.8098802395209581,0.4431137724550898,0.0814637319967013
wlel,hw_ablation,GD4_no_causal,123.0,0.3284363050915677,1.2541666666666667,6.3178921568627455,0.408578431372549,0.29032573618772883
wlel,hw_ablation,GD4_no_causal,42.0,0.32490468469258077,1.370650121391961,23.07553277582951,0.4035608308605341,0.1644982696529012
